instructions.started,instructions.stopped,participant,session,age (years),date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,trials_nomax.thisRepN,trials_nomax.thisTrialN,trials_nomax.thisN,trials_nomax.thisIndex,trials_nomax.ran,language,word,letterColor,corrAns,congruent,__trial_min.started,__trial_min.stopped,resp_min.keys,resp_min.corr,resp_min.rt,resp_min.duration,trials_min.thisRepN,trials_min.thisTrialN,trials_min.thisN,trials_min.thisIndex,trials_min.ran,thanks.started,thanks.stopped
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,TR,mavi,red,left,0,120.218,121.758,left,1,1.029,,0,4,4,11,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,EN,green,green,down,1,121.76,123.141,down,1,0.861,,0,5,5,2,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,TR,yeşil,blue,right,0,123.143,124.532,right,1,0.875,,0,6,6,9,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,EN,red,red,left,1,124.533,126.066,left,1,1.015,,0,7,7,0,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,EN,red,green,down,0,126.068,127.266,down,1,0.685,,0,8,8,1,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,TR,kırmızı,red,left,1,127.266,128.741,left,1,0.966,,0,9,9,6,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,EN,blue,blue,right,1,128.741,130.051,right,1,0.796,,0,10,10,4,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,EN,green,blue,right,0,130.053,131.407,right,1,0.838,,0,11,11,3,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,TR,yeşil,blue,right,0,131.408,132.774,right,1,0.861,,1,0,12,9,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,TR,mavi,red,left,0,132.776,133.375,right,0,0.09,,1,1,13,11,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,EN,red,red,left,1,133.376,135.591,left,1,1.701,,1,2,14,0,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,EN,green,green,down,1,135.592,137.025,down,1,0.919,,1,3,15,2,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,TR,yeşil,green,down,1,137.026,138.274,down,1,0.734,,1,4,16,8,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,EN,blue,blue,right,1,138.276,139.574,right,1,0.784,,1,5,17,4,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,EN,red,green,down,0,139.575,141.269,down,1,1.19,,1,6,18,1,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,EN,blue,red,left,0,141.27,142.741,left,1,0.956,,1,7,19,5,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,TR,kırmızı,red,left,1,142.743,144.033,left,1,0.773,,1,8,20,6,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,EN,green,blue,right,0,144.034,145.3,right,1,0.758,,1,9,21,3,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,TR,kırmızı,green,down,0,145.301,147.433,down,1,1.611,,1,10,22,7,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,TR,mavi,blue,right,1,147.437,149.041,right,1,1.086,,1,11,23,10,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,EN,blue,red,left,0,149.042,150.624,left,1,1.071,,2,0,24,5,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,TR,mavi,blue,right,1,150.627,152.474,right,1,1.335,,2,1,25,10,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,TR,kırmızı,red,left,1,152.476,153.799,left,1,0.805,,2,2,26,6,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,EN,blue,blue,right,1,153.8,155.032,right,1,0.724,,2,3,27,4,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,TR,yeşil,green,down,1,155.034,156.229,down,1,0.69,,2,4,28,8,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,EN,green,green,down,1,156.229,157.408,down,1,0.661,,2,5,29,2,1,,
