instructions.started,instructions.stopped,participant,session,age (years),date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,trials_nomax.thisRepN,trials_nomax.thisTrialN,trials_nomax.thisN,trials_nomax.thisIndex,trials_nomax.ran,language,word,letterColor,corrAns,congruent,__trial_min.started,__trial_min.stopped,resp_min.keys,resp_min.corr,resp_min.rt,resp_min.duration,trials_min.thisRepN,trials_min.thisTrialN,trials_min.thisN,trials_min.thisIndex,trials_min.ran,thanks.started,thanks.stopped
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,,,,,,,,,,,,EN,blue,red,left,0,157.8463,158.8499,left,1,0.4868,,2,8,32,5,1,,
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,,,,,,,,,,,,TR,mavi,blue,right,1,158.8512,159.9084,right,1,0.5355,,2,9,33,10,1,,
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,,,,,,,,,,,,EN,red,green,down,0,159.9102,160.9749,down,1,0.5446,,2,10,34,1,1,,
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,,,,,,,,,,,,TR,kırmızı,red,left,1,160.9768,161.887,left,1,0.3919,,2,11,35,6,1,,
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,,,,,,,,,,,,EN,blue,red,left,0,161.8883,163.0872,left,1,0.6841,,3,0,36,5,1,,
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,,,,,,,,,,,,EN,green,green,down,1,163.0888,164.4768,down,1,0.8734,,3,1,37,2,1,,
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,,,,,,,,,,,,TR,mavi,red,left,0,164.4783,165.5492,left,1,0.5533,,3,2,38,11,1,,
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,,,,,,,,,,,,EN,red,red,left,1,165.5508,166.5573,left,1,0.4843,,3,3,39,0,1,,
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,,,,,,,,,,,,EN,green,blue,right,0,166.5585,168.058,right,1,0.9765,,3,4,40,3,1,,
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,,,,,,,,,,,,EN,blue,blue,right,1,168.0595,169.1497,right,1,0.578,,3,5,41,4,1,,
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,,,,,,,,,,,,TR,mavi,blue,right,1,169.151,170.166,right,1,0.495,,3,6,42,10,1,,
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,,,,,,,,,,,,EN,red,green,down,0,170.1675,171.216,down,1,0.5275,,3,7,43,1,1,,
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,,,,,,,,,,,,TR,kırmızı,red,left,1,171.2171,172.2338,left,1,0.4972,,3,8,44,6,1,,
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,,,,,,,,,,,,TR,yeşil,blue,right,0,172.235,173.5161,right,1,0.7602,,3,9,45,9,1,,
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,,,,,,,,,,,,TR,kırmızı,green,down,0,173.5176,174.6003,down,1,0.5631,,3,10,46,7,1,,
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,,,,,,,,,,,,TR,yeşil,green,down,1,174.6017,175.5536,down,1,0.4345,,3,11,47,8,1,,
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,,,,,,,,,,,,EN,blue,blue,right,1,175.5551,176.6833,right,1,0.6134,,4,0,48,4,1,,
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,,,,,,,,,,,,EN,green,blue,right,0,176.6842,178.037,right,1,0.8343,,4,1,49,3,1,,
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,,,,,,,,,,,,TR,kırmızı,red,left,1,178.0386,179.0338,left,1,0.4803,,4,2,50,6,1,,
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,,,,,,,,,,,,EN,red,green,down,0,179.0352,179.9243,down,1,0.37,,4,3,51,1,1,,
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,,,,,,,,,,,,EN,red,red,left,1,179.9251,180.8821,left,1,0.4355,,4,4,52,0,1,,
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,,,,,,,,,,,,EN,green,green,down,1,180.8843,182.3072,down,1,0.9039,,4,5,53,2,1,,
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,,,,,,,,,,,,TR,kırmızı,green,down,0,182.309,183.311,down,1,0.4922,,4,6,54,7,1,,
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,,,,,,,,,,,,EN,blue,red,left,0,183.3124,184.3499,left,1,0.5196,,4,7,55,5,1,,
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,,,,,,,,,,,,TR,mavi,blue,right,1,184.3519,185.466,right,1,0.5935,,4,8,56,10,1,,
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,,,,,,,,,,,,TR,mavi,red,left,0,185.4665,186.9325,left,1,0.9535,,4,9,57,11,1,,
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,,,,,,,,,,,,TR,yeşil,green,down,1,186.9342,188.0283,down,1,0.5752,,4,10,58,8,1,,
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,,,,,,,,,,,,TR,yeşil,blue,right,0,188.0291,189.0105,right,1,0.4656,,4,11,59,9,1,,
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.0108,191.0077
